

-73737	-72409	-71289	-71873	-73353	-73689	-72233	-71161	-72033	-73153	-73489	-72353	-71409	-72057	-73361	-73641	-72345	-71329	-72049	-73441	-73737	-72449	-71337	-71913	-73409	-73817	-72313	-71217	-71921	-73433	-73705	-72225	-70985	-71761	-73353	-73729	-72249	-71249	-71993	-73249	-73785	-72729	-71481	-72081	-73425	-73665	-72193	-71265	-72057	-73345	-73521	-72241	-71361	-71889	-73129	-73465	-72537	-71561	-71977	-73361	-73737	-72393	-71153	-71753	-73201	-73817	-72377	-71321	-71881	-73393	-74033	-72505	-71385	-72009	-73329	-73721	-72425	-71425	-71945	-73361	-73785	-72377	-71305	-71881	-73545	-73849	-72441	-71353	-71905	-73169	-73657	-72385	-71169	-72081	-73465	-73777	-72505	-71273	-71817	-73329	-73937	-72425	-71401	-72193	-73577	-74057	-72513	-71337	-72025	-73457	-73809	-72385	-71257	-71873	-73353	-73809	-72337	-71185	-71849	-73521	-73953	-72641	-71369	-72065	-73401	-74033	-72617	-71393	-71905	-73337	-73713	-72401	-71185	-71713	-73217	-73593	-72001	-71025	-71945	-73289	-73617	-72433	-71353	-71937	-73217	-73673	-72489	-71249	-71953	-73337	-73849	-72529	-71281	-71673	-73233	-73801	-72425	-71225	-71825	-73089	-73537	-72257	-71241	-71801	-73537	-74161	-72505	-71465	-72041	-73113	-73409	-72505	-71313	-71801	-73065	-73521	-72289	-71305	-71849	-73361	-74001	-72521	-71145	-71697	-73425	-73961	-72265	-71153	-71825	-73329	-74121	-72625	-71289	-71793	-73209	-73705	-72417	-71225	-71689	-73105	-73657	-72177	-71041	-71545	-73097	-73737	-72449	-71257	-71617	-73361	-74097	-72777	-71465	-71625	-73057	-73857	-72481	-71305	-71777	-73297	-73825	-72369	-71001	-71505	-73017	-73529	-72257	-71105	-71809	-73241	-73721	-72281	-71177	-71545	-73057	-73865	-72457	-71049	-71601	-73089	-73697	-72233	-71009	-71489	-73217	-73753	-72225	-70793	-71561	-73097	
-160641	-159209	-158129	-159105	-160425	-160345	-158841	-158001	-159145	-160577	-160673	-158617	-157961	-159273	-160217	-160617	-159313	-158481	-159385	-160737	-160785	-158985	-157945	-158945	-160681	-160937	-159129	-157897	-159257	-160761	-160689	-158857	-157513	-158681	-160441	-160545	-158753	-158377	-159473	-160801	-160937	-159185	-158041	-159073	-160617	-160777	-158977	-158049	-159057	-160161	-160249	-158889	-158393	-158969	-160121	-160393	-159417	-158585	-159337	-160409	-160353	-159089	-157761	-158745	-160473	-161105	-159393	-158257	-159025	-160297	-160913	-158993	-158065	-159209	-160465	-160641	-159297	-158193	-158929	-160369	-160841	-159193	-158153	-159321	-160657	-160505	-158961	-158065	-159137	-160521	-160865	-159289	-158153	-159073	-160633	-160769	-159001	-158305	-159129	-160361	-160929	-159393	-157977	-158969	-160785	-161137	-159393	-158249	-159233	-160569	-160897	-159009	-158065	-159057	-160497	-160801	-159329	-158281	-158977	-161041	-161033	-158993	-157569	-159017	-160993	-161449	-159625	-158209	-159073	-160641	-160713	-158993	-157921	-158793	-160289	-160553	-158737	-157817	-159009	-160649	-160849	-159193	-158193	-158729	-160809	-160897	-159233	-158145	-158921	-160409	-160881	-159201	-158145	-158977	-160113	-160633	-159185	-158057	-158993	-160225	-160865	-159145	-158105	-158881	-160505	-161081	-159145	-157969	-159185	-160465	-160689	-158977	-157865	-158953	-160513	-160265	-158945	-158321	-158777	-160593	-160929	-159697	-158145	-158745	-160833	-160993	-158977	-157929	-158873	-160369	-161241	-159857	-158297	-159257	-160641	-160825	-159185	-157945	-158713	-160225	-160545	-158913	-157865	-158825	-160281	-160425	-159097	-157721	-158641	-160657	-160433	-159305	-158297	-158785	-160481	-160817	-159217	-158273	-159057	-160545	-160857	-159297	-157977	-158769	-160449	-160713	-158945	-157793	-158321	-160217	-161097	-159217	-157705	-158625	-160873	-161289	-159441	-158065	-158681	-160161	-160609	-159017	-158057	-158801	-160305	-160481	-158649	-157633	-158641	-160193	


-73785	-72497	-71161	-71457	-73049	-73809	-72513	-71345	-71689	-73041	-73617	-72393	-71193	-71545	-72937	-73633	-72385	-71137	-71545	-73241	-73737	-72329	-71033	-71537	-73217	-74105	-72785	-71513	-71761	-73017	-73809	-72713	-71577	-71801	-73193	-73793	-72521	-71161	-71577	-72929	-73681	-72641	-71249	-71457	-73033	-73705	-72233	-70937	-71305	-72921	-73849	-72441	-71449	-71881	-73185	-73673	-72449	-71233	-71553	-72921	-73537	-72457	-71329	-71585	-73081	-73889	-72505	-71217	-71673	-73129	-73745	-72537	-71353	-71657	-73161	-73785	-72513	-71201	-71569	-72961	-73777	-72345	-71137	-71465	-73081	-73745	-72377	-71305	-71569	-72897	-73593	-72457	-71121	-71537	-73033	-73697	-72553	-71417	-71721	-73177	-73849	-72497	-71249	-71553	-73337	-74073	-72793	-71465	-71889	-73369	-73953	-72729	-71449	-71849	-73185	-74049	-72753	-71473	-71865	-73281	-73881	-72601	-71385	-71769	-73273	-73857	-72673	-71337	-71633	-72953	-73841	-72825	-71553	-71601	-72937	-73801	-72641	-71465	-71753	-73209	-74049	-72769	-71473	-71609	-73057	-73761	-72569	-71425	-71545	-73097	-73641	-72609	-71577	-71505	-72873	-73729	-72609	-71353	-71297	-72785	-73665	-72689	-71353	-71521	-72841	-73521	-72393	-71425	-71465	-73201	-73825	-72545	-71041	-71369	-73353	-74121	-72857	-71385	-71473	-72969	-73697	-72481	-71177	-71593	-73121	-73905	-72545	-71361	-71561	-72849	-73673	-72361	-71369	-71761	-73113	-73745	-72433	-71233	-71473	-72945	-73673	-72465	-71081	-71257	-72841	-73801	-72601	-71337	-71409	-72929	-73761	-72689	-71369	-71577	-73049	-74065	-72793	-71465	-71561	-72833	-73689	-72673	-71297	-71329	-72961	-73921	-72793	-71593	-71617	-72969	-73833	-72569	-71353	-71633	-73145	-73977	-72801	-71489	-71489	-72769	-73753	-72505	-71417	-71561	-72865	-73689	-72697	-71249	-71305	-72889	
-160945	-159353	-158153	-158449	-160585	-161321	-159481	-158137	-158841	-160161	-160473	-159209	-158057	-158673	-159929	-160273	-158785	-158105	-158905	-160353	-160801	-159225	-157601	-158481	-160529	-161377	-159521	-158145	-158889	-160073	-160713	-159385	-158329	-158953	-160297	-160857	-159385	-157777	-158369	-160529	-161201	-159409	-158025	-158505	-160409	-160833	-159017	-157553	-158161	-160305	-160953	-159193	-158049	-158929	-160321	-160569	-159137	-158017	-158249	-159977	-160897	-159401	-158025	-158601	-160169	-160761	-159041	-157977	-158985	-160609	-160929	-159257	-157969	-158521	-160161	-160665	-159225	-157985	-158529	-160001	-160769	-159081	-157945	-158353	-159793	-161233	-159673	-158225	-158689	-160065	-160457	-159185	-158001	-158569	-160089	-160369	-159065	-158201	-158705	-160265	-161001	-159361	-157625	-158481	-160569	-161217	-159753	-158393	-158825	-160289	-160913	-159489	-158297	-158961	-160505	-161105	-159265	-158121	-159017	-160481	-160817	-159065	-158049	-159217	-160793	-161009	-159465	-158225	-158857	-160241	-160761	-158833	-157881	-159001	-160537	-161009	-159297	-158105	-158937	-160449	-161217	-159609	-158169	-158425	-160033	-160905	-159705	-158449	-158633	-160369	-160801	-159137	-157953	-158817	-160657	-160945	-159313	-158113	-158289	-159769	-160745	-159225	-157977	-158385	-159809	-160705	-159305	-158249	-158449	-160305	-160777	-159249	-158121	-158569	-160505	-161225	-159481	-158041	-158553	-160057	-160537	-159345	-158233	-158897	-160305	-160913	-159617	-158121	-158401	-160033	-160873	-159081	-158001	-158801	-160369	-160769	-159161	-157761	-158673	-160217	-160785	-159145	-157433	-158649	-160457	-160785	-159441	-158297	-158697	-160137	-160601	-159409	-158265	-158825	-160369	-160873	-159217	-158249	-158753	-160145	-160817	-159353	-157857	-158457	-160481	-161001	-159529	-158329	-158689	-159857	-160849	-159425	-158377	-158769	-160337	-161041	-159569	-158241	-158529	-159713	-160897	-159409	-158385	-158745	-160241	-160697	-159617	-158345	-158369	-159817	


