-297695	-298060	-298394	-298303	-297997	-297927	-298201	-298439	-298312	-298032	-298022	-298311	-298445	-298181	-297865	-297983	-298422	-298582	-298269	-297910	-297941	-298316	-298591	-298499	-298235	-298149	-298340	-298492	-298272	-297864	-297804	-298186	-298551	-298478	-298113	-297944	-298089	-298241	-298124	-297830	-297735	-298017	-298289	-298149	-297816	-297804	-298154	-298379	-298135	-297731	-297715	-298111	-298392	-298211	-297870	-297844	-298173	-298422	-298240	-297867	-297815	-298163	-298434	-298245	-297843	-297770	-298078	-298288	-298108	-297753	-297629	-297886	-298221	-298222	-297921	-297751	-297937	-298149	-298039	-297806	-297930	-298443	-298771	-298488	-297922	-297713	-298047	-298459	-298419	-298045	-297907	-298169	-298403	-298230	-297890	-297878	-298219	-298429	-298182	-297781	-297735	-298095	-298379	-298258	-297999	-298007	-298311	-298540	-298405	-298046	-297971	-298318	-298621	-298458	-298039	-297917	-298228	-298518	-298353	-297924	-297798	-298118	-298394	-298226	-297869	-297911	-298447	-298840	-298612	-298202	-298192	-298513	-298658	-298377	-298001	-298010	-298379	-298578	-298300	-297882	-297865	-298278	-298563	-298326	-297862	-297795	-298247	-298645	-298442	-297901	-297785	-298240	-298640	-298533	-298204	-298148	-298412	-298572	-298285	-297849	-297810	-298222	-298596	-298474	-298035	-297890	-298226	-298545	-298365	-297974	-297988	-298450	-298749	-298483	-298053	-298044	-298443	-298737	-298564	-298192	-298133	-298452	-298677	-298409	-297946	-297945	-298398	-298686	-298413	-297914	-297860	-298369	-298819	-298691	-298229	-298073	-298435	-298779	-298590	-298131	-297995	-298347	-298702	-298560	-298166	-298064	-298321	-298564	-298452	-298111	-297993	-298221	-298428	-298329	-298144	-298252	-298576	-298713	-298516	-298257	-298267	-298484	-298590	-298443	-298243	-298256	-298406	-298391	-298178	-298094	-298335	-298633	-298638	-298326	-298050	-298192	-298609	-298800	-298588	-298288	-298267	-298439	-298451	-298217	-298063	-298277	-298630	-298678	-298372	-298096	
-128221	-128141	-127594	-127485	-128088	-128664	-128364	-127503	-127251	-127914	-128534	-128287	-127525	-127226	-127742	-128361	-128183	-127481	-127303	-127943	-128527	-128219	-127423	-127249	-127899	-128526	-128438	-127910	-127742	-128142	-128495	-128245	-127713	-127709	-128327	-128749	-128322	-127451	-127212	-127849	-128482	-128393	-127811	-127599	-128137	-128680	-128365	-127528	-127289	-127959	-128646	-128451	-127631	-127338	-127977	-128631	-128391	-127644	-127537	-128311	-128991	-128721	-127888	-127610	-128224	-128791	-128426	-127599	-127424	-128074	-128631	-128390	-127737	-127659	-128344	-128881	-128526	-127722	-127538	-128289	-129192	-129269	-128613	-128264	-128645	-128997	-128627	-127932	-127792	-128322	-128830	-128663	-128036	-127817	-128398	-129030	-128862	-128142	-127870	-128403	-128990	-128824	-128160	-128011	-128684	-129272	-128918	-128061	-127872	-128567	-129141	-128822	-128172	-128160	-128871	-129406	-129038	-128218	-128032	-128669	-129179	-128851	-128173	-128145	-128838	-129322	-128995	-128264	-128104	-128836	-129522	-129239	-128355	-128062	-128752	-129468	-129229	-128364	-128089	-128766	-129433	-129204	-128410	-128067	-128582	-129233	-129139	-128502	-128256	-128783	-129382	-129180	-128447	-128328	-129062	-129628	-129208	-128335	-128222	-129050	-129671	-129294	-128488	-128279	-128915	-129625	-129425	-128574	-128276	-128914	-129580	-129346	-128537	-128306	-128963	-129614	-129406	-128682	-128538	-129203	-129741	-129378	-128539	-128339	-128969	-129500	-129234	-128619	-128569	-129205	-129738	-129517	-128907	-128796	-129414	-129934	-129606	-128820	-128685	-129390	-129941	-129575	-128771	-128600	-129256	-129817	-129538	-128844	-128713	-129301	-129758	-129436	-128819	-128835	-129475	-129806	-129441	-129048	-129199	-129619	-129709	-129335	-129012	-129201	-129684	-129808	-129437	-129111	-129228	-129501	-129556	-129470	-129455	-129654	-129932	-129928	-129575	-129262	-129370	-129708	-129699	-129218	-128899	-129201	-129752	-129862	-129444	-129093	-129263	-129632	


-298117	-298302	-298429	-298427	-298395	-298467	-298581	-298523	-298271	-298109	-298263	-298557	-298621	-298367	-298151	-298275	-298571	-298660	-298446	-298183	-298134	-298335	-298529	-298498	-298366	-298392	-298541	-298537	-298277	-298051	-298162	-298432	-298476	-298239	-298095	-298289	-298480	-298417	-298307	-298376	-298625	-298804	-298675	-298356	-298185	-298349	-298659	-298752	-298564	-298393	-298457	-298567	-298507	-298356	-298318	-298459	-298655	-298714	-298589	-298462	-298482	-298568	-298561	-298437	-298406	-298600	-298792	-298716	-298450	-298326	-298486	-298685	-298687	-298554	-298530	-298771	-299037	-299013	-298727	-298485	-298559	-298795	-298817	-298563	-298383	-298616	-299033	-299156	-298931	-298670	-298608	-298677	-298701	-298585	-298434	-298457	-298694	-298852	-298689	-298432	-298480	-298749	-298824	-298608	-298415	-298468	-298682	-298819	-298818	-298838	-298940	-298937	-298790	-298615	-298532	-298661	-298844	-298774	-298506	-298364	-298512	-298739	-298734	-298470	-298251	-298357	-298651	-298760	-298553	-298368	-298531	-298805	-298857	-298677	-298613	-298896	-299204	-299137	-298841	-298738	-298924	-299092	-299009	-298751	-298581	-298666	-298871	-298922	-298768	-298651	-298782	-299039	-299122	-298942	-298760	-298938	-299267	-299230	-298882	-298736	-298951	-299224	-299218	-298938	-298734	-298859	-299145	-299249	-299079	-298923	-299005	-299220	-299277	-299055	-298930	-299207	-299572	-299539	-299171	-298949	-299068	-299253	-299229	-298989	-298786	-298893	-299171	-299164	-298912	-298860	-299120	-299365	-299303	-299058	-298980	-299188	-299388	-299305	-299036	-298853	-298870	-299008	-299090	-298970	-298867	-299084	-299425	-299501	-299257	-299005	-298974	-299062	-299038	-298912	-298917	-299135	-299297	-299143	-298772	-298608	-298912	-299379	-299427	-298950	-298524	-298663	-299153	-299361	-299068	-298721	-298785	-299158	-299341	-299099	-298765	-298761	-299020	-299180	-299041	-298880	-299071	-299489	-299656	-299367	-299003	-299022	-299315	-299445	-299268	-299092	
-129623	-129253	-129027	-129273	-129677	-129710	-129391	-129202	-129400	-129719	-129762	-129510	-129267	-129337	-129696	-129909	-129764	-129580	-129627	-129756	-129740	-129605	-129562	-129783	-130046	-129929	-129481	-129223	-129446	-129830	-129873	-129535	-129305	-129510	-129811	-129746	-129411	-129310	-129721	-130265	-130315	-129894	-129573	-129739	-130123	-130196	-129873	-129605	-129758	-130080	-130103	-129747	-129485	-129775	-130266	-130266	-129796	-129460	-129661	-130195	-130393	-130035	-129652	-129789	-130258	-130418	-130099	-129760	-129821	-130179	-130358	-130131	-129900	-130108	-130579	-130731	-130418	-130075	-130182	-130565	-130619	-130185	-129757	-129917	-130454	-130622	-130284	-130060	-130309	-130629	-130486	-130052	-129930	-130276	-130571	-130350	-129982	-129981	-130376	-130740	-130613	-130128	-129866	-130114	-130495	-130400	-130063	-130046	-130483	-130952	-130911	-130400	-130063	-130243	-130589	-130591	-130210	-129945	-130170	-130586	-130601	-130178	-129935	-130185	-130531	-130533	-130230	-129942	-130031	-130516	-130751	-130405	-130119	-130422	-130937	-131003	-130605	-130328	-130551	-130940	-130910	-130472	-130217	-130455	-130820	-130796	-130434	-130243	-130504	-130866	-130807	-130451	-130369	-130745	-131095	-130972	-130530	-130348	-130729	-131241	-131211	-130649	-130304	-130621	-131154	-131208	-130798	-130554	-130826	-131210	-131120	-130698	-130516	-130789	-131110	-131007	-130732	-130710	-130989	-131241	-131081	-130663	-130535	-130830	-131140	-131052	-130686	-130489	-130793	-131255	-131283	-130952	-130732	-130943	-131338	-131350	-130948	-130669	-130859	-131184	-131056	-130625	-130494	-130906	-131390	-131329	-130965	-130906	-131206	-131432	-131190	-130704	-130640	-131072	-131487	-131463	-131074	-130758	-130906	-131281	-131330	-131006	-130674	-130808	-131334	-131629	-131291	-130680	-130633	-131311	-131760	-131282	-130548	-130595	-131320	-131734	-131278	-130647	-130820	-131655	-132104	-131659	-130951	-130869	-131356	-131718	-131482	-131000	-131051	-131684	


-299270	-299696	-299867	-299522	-299105	-299180	-299608	-299770	-299405	-298937	-298951	-299367	-299542	-299265	-298996	-299129	-299471	-299509	-299149	-298842	-298981	-299415	-299628	-299388	-299030	-299072	-299461	-299635	-299347	-298954	-298938	-299234	-299322	-299014	-298761	-298964	-299402	-299506	-299071	-298626	-298729	-299215	-299545	-299411	-299122	-299124	-299349	-299387	-299053	-298738	-298931	-299453	-299684	-299348	-298879	-298860	-299266	-299567	-299358	-298949	-298968	-299396	-299626	-299330	-298909	-298920	-299331	-299556	-299268	-298875	-298925	-299350	-299584	-299322	-298991	-299113	-299556	-299726	-299347	-298901	-298974	-299467	-299732	-299440	-299011	-299012	-299369	-299572	-299331	-298950	-298953	-299324	-299571	-299351	-299054	-299152	-299517	-299678	-299401	-299048	-299117	-299529	-299737	-299441	-299028	-299055	-299488	-299813	-299683	-299359	-299302	-299520	-299603	-299293	-298995	-299199	-299714	-299896	-299502	-299100	-299228	-299634	-299717	-299346	-299028	-299212	-299687	-299852	-299487	-299108	-299210	-299584	-299723	-299510	-299329	-299506	-299854	-299884	-299458	-299104	-299262	-299690	-299810	-299481	-299171	-299255	-299594	-299741	-299418	-298993	-299050	-299499	-299749	-299526	-299240	-299391	-299844	-300014	-299684	-299374	-299516	-299861	-299933	-299621	-299309	-299390	-299669	-299667	-299280	-298992	-299236	-299740	-299928	-299643	-299274	-299246	-299510	-299637	-299435	-299192	-299339	-299779	-299966	-299632	-299207	-299293	-299738	-299924	-299614	-299229	-299280	-299694	-299908	-299664	-299314	-299380	-299773	-299919	-299636	-299375	-299552	-299934	-299969	-299526	-299153	-299315	-299739	-299842	-299529	-299222	-299301	-299653	-299858	-299688	-299408	-299420	-299694	-299784	-299484	-299188	-299292	-299690	-299927	-299742	-299467	-299537	-299863	-299962	-299636	-299273	-299348	-299760	-299952	-299697	-299401	-299525	-299909	-300023	-299648	-299231	-299326	-299762	-299962	-299785	-299627	-299790	-300052	-300002	-299632	-299396	
-132062	-131703	-131176	-131279	-131882	-132143	-131660	-131013	-131069	-131747	-132144	-131761	-131165	-131193	-131802	-132127	-131710	-131095	-131131	-131828	-132254	-131808	-131075	-131085	-131795	-132194	-131849	-131341	-131457	-132089	-132353	-131755	-131004	-131148	-132034	-132521	-132051	-131233	-131036	-131629	-132186	-131997	-131447	-131485	-132179	-132526	-131987	-131231	-131145	-131783	-132307	-132127	-131705	-131763	-132310	-132682	-132354	-131678	-131589	-132278	-132770	-132333	-131569	-131471	-132116	-132685	-132462	-131764	-131587	-132158	-132605	-132352	-131857	-131874	-132476	-132907	-132576	-131892	-131816	-132478	-132973	-132651	-132035	-132051	-132674	-132982	-132499	-131889	-131988	-132604	-132885	-132482	-131977	-132149	-132853	-133102	-132573	-132038	-132139	-132688	-133035	-132835	-132486	-132590	-133051	-133225	-132840	-132412	-132592	-133255	-133531	-132967	-132217	-132227	-132904	-133287	-132900	-132298	-132327	-132996	-133421	-133080	-132469	-132472	-133134	-133565	-133155	-132458	-132448	-133147	-133648	-133257	-132484	-132452	-133306	-133881	-133427	-132628	-132625	-133381	-133815	-133356	-132633	-132584	-133239	-133640	-133136	-132427	-132605	-133524	-133951	-133324	-132452	-132446	-133336	-133980	-133670	-133073	-133154	-133834	-134145	-133585	-132840	-132903	-133639	-133966	-133398	-132674	-132751	-133483	-133875	-133515	-133011	-133138	-133719	-133889	-133372	-132857	-133040	-133630	-133881	-133538	-133149	-133345	-133906	-134065	-133535	-132985	-133230	-133955	-134194	-133665	-133061	-133242	-134072	-134510	-133974	-133128	-133130	-133967	-134433	-133894	-133124	-133139	-133891	-134325	-133833	-133142	-133249	-133928	-134230	-133891	-133451	-133624	-134296	-134553	-133994	-133332	-133452	-134194	-134450	-133835	-133230	-133527	-134349	-134648	-134109	-133494	-133547	-134225	-134635	-134249	-133676	-133766	-134431	-134776	-134319	-133644	-133651	-134279	-134618	-134154	-133552	-133840	-134768	-135122	-134504	-133742	-133737	-134361	
