

-93537	-93273	-95385	-97065	-95737	-93689	-93329	-95321	-96737	-95609	-93753	-93249	-95153	-96857	-95657	-93857	-93617	-95561	-97033	-95721	-93721	-93457	-95497	-97105	-95737	-93785	-93473	-95513	-96985	-95489	-93609	-93593	-95809	-97177	-95545	-93593	-93337	-95569	-97161	-95697	-93809	-93665	-95585	-97105	-95745	-93649	-93345	-95753	-97273	-95897	-94105	-93601	-95433	-96889	-95585	-93713	-93737	-95513	-97345	-96001	-93905	-93425	-95633	-97273	-95777	-94025	-93649	-95769	-97401	-95929	-93777	-93313	-95425	-97105	-95681	-93889	-93745	-95681	-97049	-95473	-93681	-93761	-95817	-97417	-96097	-93897	-93465	-95617	-97633	-96305	-94033	-93705	-95617	-97409	-96137	-94209	-93777	-95593	-97009	-95809	-93945	-93673	-95713	-97233	-96033	-93937	-93513	-95601	-97217	-96057	-94177	-93585	-95641	-97497	-95937	-93801	-93689	-95553	-97049	-95889	-94361	-93937	-95753	-97161	-95913	-93905	-93705	-95825	-97345	-96121	-94057	-93841	-95801	-97273	-95953	-94001	-93369	-95545	-97233	-95945	-93905	-93601	-95417	-96897	-96033	-93833	-93257	-95729	-97473	-96113	-94241	-93817	-95785	-97377	-96185	-94337	-93769	-95729	-97361	-95921	-93841	-93457	-95641	-97249	-95841	-93761	-93681	-95641	-97057	-95849	-94089	-93985	-95873	-97473	-96321	-94145	-93705	-95873	-97457	-96113	-94273	-93857	-95833	-97369	-96001	-94257	-93985	-96033	-97561	-96193	-93913	-93641	-95873	-97513	-96417	-94041	-93737	-95825	-97425	-96321	-94321	-93753	-95561	-97417	-96329	-94385	-94001	-95817	-97289	-96089	-94289	-94001	-95913	-97457	-96441	-94209	-93697	-95809	-97521	-96273	-94281	-93841	-95897	-97369	-96017	-94185	-93857	-95777	-97297	-96057	-94017	-93409	-95257	-97121	-96065	-94753	-94201	-96217	-97585	-96225	-94377	-94137	-95913	-97497	-96353	-94241	-93737	-95841	-97321	-96241	
-174297	-174033	-175881	-177545	-176305	-174425	-174241	-176121	-177329	-176169	-174425	-174081	-176097	-177465	-176033	-174417	-174457	-176209	-177593	-176505	-174673	-174385	-176297	-177673	-176361	-174505	-174337	-176377	-177753	-176497	-174849	-174689	-176569	-177809	-176369	-174705	-174521	-176417	-177769	-176577	-174841	-174713	-176569	-177849	-176385	-174505	-174497	-176593	-178097	-176841	-174985	-174617	-176329	-177593	-176465	-174945	-174873	-176593	-177969	-176737	-174857	-174521	-176449	-178001	-176633	-174793	-174553	-176745	-178281	-176753	-174833	-174681	-176561	-177913	-176569	-174841	-174577	-176609	-177929	-176657	-175113	-174897	-176665	-178313	-177001	-175025	-174697	-176785	-178521	-177241	-175201	-174681	-176481	-178113	-177041	-175377	-174977	-176657	-177913	-177017	-175265	-175113	-177017	-178385	-177081	-175281	-174977	-176833	-178337	-177161	-175345	-175161	-177065	-178233	-177081	-175225	-175153	-176913	-178273	-177001	-175337	-175041	-176657	-178073	-177065	-175649	-175377	-177185	-178457	-177329	-175385	-175257	-177145	-178489	-177377	-175521	-175065	-176913	-178441	-177193	-175449	-175209	-176969	-178385	-177113	-175185	-174985	-177057	-178745	-177441	-175657	-175169	-177113	-178681	-177521	-175873	-175521	-177273	-178609	-177385	-175633	-175225	-177329	-178841	-177401	-175537	-175449	-177281	-178545	-177193	-175473	-175433	-177265	-178729	-177841	-176017	-175673	-177489	-178889	-177609	-176025	-175785	-177473	-178945	-177689	-176001	-175761	-177577	-178857	-177601	-175801	-175425	-177449	-179025	-177801	-175897	-175425	-177625	-178969	-177713	-175921	-175705	-177465	-178969	-177825	-176145	-175889	-177633	-179025	-177857	-175969	-175665	-177465	-179113	-178001	-175961	-175673	-177641	-179041	-177857	-176161	-175745	-177617	-179009	-177905	-176313	-175881	-177473	-178817	-177945	-176137	-175873	-177705	-179233	-177849	-176193	-175809	-177777	-179081	-177617	-176201	-176057	-177657	-179073	-178289	-176377	-176009	-177913	-179361	-178025	


-94449	-93841	-95857	-97473	-96201	-94393	-93721	-95561	-97377	-96169	-94297	-93697	-95737	-97569	-96321	-94305	-93857	-95769	-97385	-96257	-94377	-93865	-96001	-97697	-96281	-94369	-93833	-95753	-97497	-96289	-94233	-93729	-95761	-97441	-96089	-94193	-93953	-95921	-97457	-96305	-94457	-94033	-95993	-97625	-96473	-94393	-93785	-96081	-97537	-96265	-94489	-94033	-96089	-97721	-96345	-94345	-94105	-96113	-97753	-96425	-94305	-94097	-96113	-97737	-96561	-94465	-93905	-95841	-97729	-96433	-94537	-94041	-96065	-97633	-96609	-94561	-94177	-96217	-97777	-96609	-94513	-94073	-96113	-97713	-96265	-94441	-94241	-96201	-97593	-96481	-94345	-94025	-96297	-97745	-96449	-94697	-94209	-96145	-97625	-96417	-94521	-94121	-96025	-97489	-96233	-94337	-93841	-95993	-97561	-96425	-94393	-94065	-96217	-97737	-96353	-94529	-94033	-96129	-97825	-96585	-94649	-94121	-96185	-97857	-96369	-94385	-94129	-96073	-97561	-96409	-94417	-94201	-96529	-98065	-96481	-94593	-94249	-96361	-97921	-96665	-94625	-94145	-96313	-98041	-96617	-94609	-94217	-96305	-98049	-96729	-94889	-94177	-96265	-97905	-96513	-94617	-94129	-96201	-98017	-96769	-94657	-94129	-96321	-98009	-96737	-94705	-94097	-96113	-97953	-96721	-94417	-94177	-96361	-97969	-96665	-94577	-94057	-96017	-97705	-96489	-94449	-94009	-96025	-97617	-96689	-94569	-93993	-96233	-97841	-96433	-94593	-94233	-96609	-98209	-96865	-94729	-94409	-96369	-98153	-96841	-94697	-94089	-96265	-97929	-96657	-94497	-94337	-96401	-98041	-96753	-94777	-94241	-96153	-97913	-96729	-94609	-94153	-96465	-98105	-96785	-94513	-94001	-96441	-98145	-96681	-94705	-94369	-96177	-97697	-96825	-94873	-94345	-96249	-98033	-96889	-94985	-94369	-96465	-98001	-96785	-94785	-94385	-96641	-98121	-96873	-94809	-94529	-96569	-98081	-97065	
-176337	-175969	-177913	-179265	-178033	-176345	-175945	-177721	-179129	-178161	-176297	-175905	-177801	-179337	-178201	-176289	-176065	-177985	-179321	-178169	-176561	-176193	-178009	-179577	-178241	-176449	-176153	-177841	-179385	-178241	-176345	-176097	-177961	-179521	-178257	-176369	-176081	-178113	-179505	-178161	-176393	-176249	-178161	-179457	-178497	-176617	-176169	-178153	-179513	-178321	-176569	-176201	-178097	-179617	-178409	-176649	-176345	-178297	-179881	-178545	-176705	-176473	-178257	-179617	-178529	-176801	-176289	-178281	-179857	-178553	-176673	-176537	-178241	-179585	-178777	-176913	-176593	-178369	-179729	-178529	-176689	-176313	-178121	-179641	-178353	-176769	-176497	-178385	-179953	-178665	-176841	-176585	-178513	-179881	-178505	-176961	-176593	-178377	-179889	-178681	-176881	-176537	-178233	-179457	-178609	-176649	-176385	-178337	-179625	-178753	-176897	-176505	-178537	-180097	-178977	-177169	-176689	-178289	-179809	-178777	-177209	-176777	-178689	-180121	-178817	-177049	-176505	-178409	-180129	-178753	-176881	-176753	-178793	-180265	-178945	-176993	-176841	-178697	-180273	-179097	-177257	-176729	-178561	-180257	-178937	-177057	-176801	-178705	-180129	-179065	-177377	-176817	-178577	-179985	-179057	-177473	-177089	-178857	-180369	-179145	-177257	-176809	-178721	-180249	-178977	-177121	-176833	-178753	-180129	-179081	-177289	-176881	-178793	-180209	-179049	-177241	-176769	-178681	-180145	-178841	-176977	-176809	-178881	-180289	-179057	-177113	-176665	-178945	-180425	-179113	-177305	-176913	-178953	-180361	-179193	-177401	-177297	-179145	-180545	-179361	-177473	-176817	-178585	-180489	-179289	-177481	-177313	-179081	-180489	-179265	-177457	-177153	-178865	-180209	-179185	-177369	-177305	-179161	-180441	-179185	-177289	-176929	-179201	-180665	-179361	-177585	-177313	-178969	-180353	-179185	-177505	-177209	-178937	-180593	-179457	-177745	-177369	-179065	-180601	-179417	-177569	-177505	-179401	-180561	-179409	-177865	-177505	-179385	-180889	-179777	


